customerid,gender,seniorcitizen,partner,dependents,tenure,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,monthlycharges,totalcharges,churn,charge_per_tenure,effective_tenure_paid,revenue_potential,onlinesecurity_flag,onlinebackup_flag,deviceprotection_flag,techsupport_flag,streamingtv_flag,streamingmovies_flag,service_count,has_premium_services,has_phone,has_internet,has_bundle,loyalty_segment,contract_risk,is_electronic_check,is_auto_payment,historical_ltv,churn_probability,expected_remaining_months,predictive_ltv,total_ltv,ltv_segment
4822-YCXMX,Male,0,0,0,25,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.8,2043.45,1,3.392,24.097287735849054,2120.0,0,0,0,0,0,1,1,0,1,1,1,Established (2-4yr),3,1,0,2043.45,0.7674954223932864,1.302939367223446,109.43869054592213,2152.888690545922,Medium Value
7181-OQCUT,Male,0,0,0,21,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Mailed check,103.85,2215.0,0,4.945238095238095,21.32883967260472,2180.85,1,0,1,0,1,1,4,1,1,1,1,Developing (1-2yr),3,0,0,2215.0,0.6738600070162356,1.483987756489467,152.53236945822422,2367.5323694582244,Medium Value
8474-UMLNT,Female,0,0,0,13,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),67.8,842.25,0,5.215384615384616,12.422566371681416,881.4,1,1,0,1,0,1,4,1,1,1,1,Developing (1-2yr),3,0,1,842.25,0.2784394557200751,3.5914450321485143,238.912942287737,1081.162942287737,Medium Value
9821-POOTN,Male,0,1,0,35,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.2,2576.2,1,2.148571428571429,34.25797872340425,2632.0,0,0,0,0,0,0,0,0,1,1,1,Established (2-4yr),3,1,0,2576.2,0.7530946691196659,1.3278543070407807,98.89498757137521,2675.094987571375,Medium Value
3836-FZSDJ,Male,1,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.85,1901.0,0,0.35,76.4989939637827,1764.35,0,0,0,0,0,0,0,0,1,0,0,Loyal (4-6yr),1,0,1,1901.0,0.08996715043772159,11.11516809340577,262.7621792450458,2163.762179245046,Medium Value
9142-XMYJH,Female,0,0,0,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.35,601.6,0,0.6672413793103449,31.090439276485785,561.1500000000001,0,0,0,0,0,0,0,0,1,0,0,Established (2-4yr),3,0,1,601.6,0.31367047366398465,3.1880590746046336,60.62777177769528,662.2277717776954,Low Value
6559-ILWKJ,Male,0,1,0,71,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,0,Electronic check,49.35,3515.25,1,0.6950704225352113,71.23100303951368,3503.85,0,1,0,0,1,1,3,1,0,1,0,Loyal (4-6yr),1,1,0,3515.25,0.41629790720486104,2.4021259360016383,116.88479833816635,3632.1347983381665,High Value
0187-QSXOE,Male,1,1,0,7,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,89.0,605.45,0,12.714285714285714,6.8028089887640455,623.0,0,0,0,0,1,1,2,0,1,1,1,New (0-12m),3,1,0,605.45,0.8402882934117276,1.1900677515568057,104.95800666131485,710.4080066613149,Low Value
7733-UDMTP,Female,1,0,0,57,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,55.0,3094.05,0,0.9649122807017544,56.25545454545455,3135.0,0,1,1,0,1,1,4,1,0,1,0,Loyal (4-6yr),3,1,0,3094.05,0.4765346621497063,2.0984832362222665,113.94329550860532,3207.9932955086056,High Value
2649-HWLYB,Male,0,1,0,65,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),76.15,4929.55,0,1.1715384615384616,64.73473407747866,4949.75,1,0,1,1,0,1,4,1,1,1,1,Loyal (4-6yr),1,0,1,4929.55,0.11896239177489171,8.406017944664935,615.7391999381122,5545.289199938113,High Value
5214-CHIWJ,Male,0,0,0,27,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.3,595.05,0,0.7518518518518519,29.312807881773395,548.1,0,0,0,0,0,0,0,0,1,0,0,Established (2-4yr),2,0,0,595.05,0.1604246354140772,6.2334565848871515,122.81092870196373,717.8609287019636,Low Value
4229-CZMLL,Male,0,0,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,469.8,1,12.483333333333334,6.272363150867824,449.4,0,0,0,0,0,0,0,0,1,1,1,New (0-12m),3,1,0,469.8,0.8376273631662485,1.1938482957624255,88.60904186878496,558.4090418687849,Low Value
6904-JLBGY,Female,1,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),117.35,8436.25,0,1.629861111111111,71.88964635705156,8449.199999999999,1,1,1,1,1,1,6,1,1,1,1,Loyal (4-6yr),1,0,1,8436.25,0.10352660954923537,9.659352357370674,1084.769119683087,9521.019119683087,High Value
2465-BLLEU,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.75,19.75,0,19.75,1.0,19.75,0,0,0,0,0,0,0,0,1,0,0,New (0-12m),3,0,0,19.75,0.6690734573877929,1.4946042007169373,29.214563673650048,48.96456367365005,Low Value
1685-VAYJF,Male,0,0,0,11,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),45.2,492.0,0,4.109090909090909,10.884955752212388,497.2000000000001,0,0,0,0,0,0,0,0,1,1,1,New (0-12m),3,0,1,492.0,0.33348623857791,2.998624483769747,133.31060745036578,625.3106074503658,Low Value
8874-EJNSR,Male,0,1,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.2,987.95,0,0.6461538461538462,39.20436507936508,982.8,0,0,0,0,0,0,0,0,1,0,0,Established (2-4yr),1,0,0,987.95,0.11990453530954281,8.33996810394555,202.21769730093348,1190.1676973009335,Medium Value
6917-YACBP,Female,1,0,0,59,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,89.75,5496.9,0,1.521186440677966,61.24679665738161,5295.25,1,1,1,0,0,0,3,1,1,1,1,Loyal (4-6yr),3,1,0,5496.9,0.3237359361881111,3.0889372733057865,272.57478125770007,5769.4747812577,High Value
5049-MUBWG,Male,0,0,0,26,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),75.0,1908.35,0,2.8846153846153846,25.444666666666667,1950.0,1,0,0,1,1,1,4,1,1,1,1,Established (2-4yr),2,0,1,1908.35,0.14262394305928508,7.011445473670054,508.7351200828941,2417.085120082894,Medium Value
4223-WOZCM,Male,1,0,0,2,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,49.95,107.1,0,24.975,2.144144144144144,99.9,0,0,1,0,0,0,1,0,1,1,1,New (0-12m),3,0,0,107.1,0.7208535363391281,1.387244356292575,68.61003622771445,175.71003622771445,Low Value
0769-MURVM,Female,0,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),65.7,4575.35,0,0.9125,69.64003044140031,4730.400000000001,1,1,1,1,1,1,6,1,0,1,0,Loyal (4-6yr),1,0,1,4575.35,0.037128718503718516,26.933329247543192,1579.1385111007012,6154.4885111007015,High Value
9253-VIFJQ,Male,0,1,0,65,1,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,0,Credit card (automatic),67.05,4309.55,0,1.0315384615384615,64.27367636092468,4358.25,1,1,1,0,0,0,3,1,1,1,1,Loyal (4-6yr),2,0,1,4309.55,0.10948608196499063,9.133581018268249,587.3287206433389,4896.878720643339,High Value
7030-FZTFM,Male,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),110.9,7922.75,0,1.540277777777778,71.4404869251578,7984.8,0,1,1,1,1,1,5,1,1,1,1,Loyal (4-6yr),1,0,1,7922.75,0.08738453877686485,11.44367200419156,1205.6871287917793,9128.437128791778,High Value
9741-YLNTD,Male,0,0,0,6,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),87.95,522.35,0,14.658333333333331,5.939169982944855,527.7,0,0,0,1,0,1,2,0,1,1,1,New (0-12m),3,0,1,522.35,0.8700378801633584,1.1493752430781978,100.19009181780153,622.5400918178016,Low Value
5917-RYRMG,Male,1,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.8,587.7,0,0.61875,29.681818181818183,633.6,0,0,0,0,0,0,0,0,1,0,0,Established (2-4yr),2,0,1,587.7,0.1788667667172326,5.590753488493941,107.71998711990771,695.4199871199078,Low Value
5120-ZBLAI,Female,0,1,0,50,1,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),75.7,3876.2,0,1.514,51.20475561426684,3785.0,0,0,1,0,1,1,3,1,1,1,1,Loyal (4-6yr),2,0,1,3876.2,0.08561940673705377,11.67959506039449,839.1565556450886,4715.3565556450885,High Value
1194-BHJYC,Male,0,1,0,61,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,62.15,3778.85,0,1.0188524590163934,60.80209171359614,3791.15,1,0,1,1,1,1,5,1,0,1,0,Loyal (4-6yr),1,0,0,3778.85,0.04138461538461538,24.163568773234203,1355.1334366944516,5133.9834366944515,High Value
3663-MITLP,Female,0,0,0,15,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.25,1457.25,1,6.75,14.392592592592592,1518.75,0,1,1,0,1,1,4,1,1,1,1,Developing (1-2yr),3,1,0,1457.25,0.7783120221018557,1.2848317533364948,128.86194892004232,1586.1119489200423,Medium Value
0906-QVPMS,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),115.15,8349.45,0,1.5993055555555555,72.50933564915329,8290.800000000001,1,1,1,1,1,1,6,1,1,1,1,Loyal (4-6yr),1,0,1,8349.45,0.07489108690194804,13.352723820249274,1449.4066161465453,9798.856616146546,High Value
9025-ZRPVR,Male,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.95,185.6,1,2.105555555555556,9.79419525065963,170.54999999999998,0,0,0,0,0,0,0,0,1,0,0,New (0-12m),3,0,0,185.6,0.3783182160107642,2.6432774254030296,49.33941661079521,234.9394166107952,Low Value
1905-OEILC,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.5,19.5,0,19.5,1.0,19.5,0,0,0,0,0,0,0,0,1,0,0,New (0-12m),3,0,0,19.5,0.6213411504683806,1.6094218115864016,31.045891525688578,50.545891525688575,Low Value
7858-GTZSP,Female,0,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,86.55,1066.9,0,7.212499999999999,12.326978625072217,1038.6,0,0,0,0,0,1,1,0,1,1,1,New (0-12m),3,1,0,1066.9,0.7401496827476793,1.351078063409648,115.80085202506227,1182.7008520250624,Medium Value
3285-UCQVC,Female,0,0,0,37,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),28.6,973.55,1,0.772972972972973,34.040209790209786,1058.2,0,0,0,1,0,0,1,0,0,1,0,Established (2-4yr),3,0,1,973.55,0.5456591145340614,1.8326460117025638,51.80157380903012,1025.35157380903,Medium Value
6248-BSHKG,Male,0,1,1,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.4,1226.45,0,0.3344262295081966,60.12009803921569,1244.4,0,0,0,0,0,0,0,0,1,0,0,Loyal (4-6yr),2,0,0,1226.45,0.14609495323340962,6.844863411553601,135.18084719816505,1361.6308471981652,Medium Value
4685-TFLLS,Male,0,1,1,18,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.8,342.3,0,1.1,17.28787878787879,356.40000000000003,0,0,0,0,0,0,0,0,1,0,0,Developing (1-2yr),2,0,1,342.3,0.2520591301758429,3.967323061467261,76.95373461930782,419.2537346193078,Low Value
3470-BTGQO,Male,0,0,1,21,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.65,985.05,0,2.173809523809524,21.57831325301205,958.65,0,0,0,0,0,0,0,0,1,1,1,Developing (1-2yr),3,0,0,985.05,0.2148702930962058,4.653970474886731,207.539777097217,1192.589777097217,Medium Value
1209-VFFOC,Male,0,1,1,68,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,56.4,3948.45,0,0.8294117647058823,70.00797872340425,3835.2,1,1,1,1,0,1,5,1,0,1,0,Loyal (4-6yr),1,0,0,3948.45,0.04393491230991232,22.760942208012246,1164.9166129571781,5113.3666129571775,High Value
8224-DWCKX,Male,1,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.3,828.05,0,6.108333333333333,11.296725784447476,879.5999999999999,0,0,0,0,0,0,0,0,1,1,1,New (0-12m),3,0,1,828.05,0.5614814687228499,1.78100267899243,129.05050683949324,957.1005068394932,Medium Value
5482-PLVPE,Female,1,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,24.35,41.85,1,12.175,1.7186858316221765,48.7,0,0,0,0,0,0,0,0,0,1,0,New (0-12m),3,1,0,41.85,0.8107633833258334,1.233405480027846,29.756425032728767,71.60642503272877,Low Value
4553-DVPZG,Female,0,1,0,62,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.35,6164.7,0,1.6346774193548386,60.82585101134682,6283.7,0,0,1,0,1,1,3,1,1,1,1,Loyal (4-6yr),3,1,0,6164.7,0.49566787095577786,2.0174799671234234,201.92919963213697,6366.629199632137,High Value
4902-OHLSK,Female,1,0,0,29,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,98.65,2862.75,1,3.401724137931035,29.019260010136847,2860.8500000000004,0,0,0,1,1,1,3,1,1,1,1,Established (2-4yr),3,1,0,2862.75,0.7069464325954885,1.4145343322952948,138.15311729016463,3000.9031172901646,Medium Value
6917-IAYHD,Male,0,0,1,1,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,33.6,33.6,0,33.6,1.0,33.6,0,1,0,1,0,0,2,0,0,1,0,New (0-12m),3,0,0,33.6,0.657533456340057,1.5208351610976116,50.56853321611615,84.16853321611615,Low Value
0495-ZBNGW,Male,1,1,0,5,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),79.9,343.95,1,15.98,4.304755944931164,399.5,0,0,1,0,0,0,1,0,1,1,1,New (0-12m),3,0,1,343.95,0.9107870263787956,1.0979515199902516,86.96601312322775,430.91601312322774,Low Value
8620-RJPZN,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,20.7,20.7,0,20.7,1.0,20.7,0,0,0,0,0,0,0,0,1,0,0,New (0-12m),3,1,0,20.7,0.6297546914296734,1.5879198894569457,32.519004165300636,53.21900416530063,Low Value
7572-KPVKK,Male,0,0,1,62,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,104.05,6590.5,0,1.678225806451613,63.33974050937049,6451.099999999999,0,0,1,1,1,1,4,1,1,1,1,Loyal (4-6yr),1,1,0,6590.5,0.34931890970595225,2.862713618457628,293.13529001080104,6883.635290010801,High Value
2642-MAWLJ,Female,0,1,1,36,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.25,717.95,0,0.5625,35.45432098765432,729.0,0,0,0,0,0,0,0,0,1,0,0,Established (2-4yr),1,0,1,717.95,0.1076155849609286,9.29233438040656,180.34694479213212,898.2969447921322,Medium Value
2357-COQEK,Female,1,0,0,28,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,103.3,2890.65,1,3.689285714285714,27.983059051306878,2892.4,0,0,1,1,1,1,4,1,1,1,1,Established (2-4yr),3,1,0,2890.65,0.7525471045363648,1.3288204737909237,135.94740044975273,3026.597400449753,Medium Value
7103-ZGVNT,Female,0,1,1,69,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,0,Credit card (automatic),73.7,4885.85,0,1.0681159420289856,66.29375848032565,5085.3,1,1,0,1,1,0,4,1,1,1,1,Loyal (4-6yr),2,0,1,4885.85,0.13147272585693368,7.606140311475572,540.9957730290778,5426.845773029078,High Value
3737-GCSPV,Female,0,1,0,11,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),96.2,1222.05,1,8.745454545454546,12.703222453222452,1058.2,1,0,0,1,1,0,3,1,1,1,1,New (0-12m),3,0,1,1222.05,0.801400079910352,1.2478161970134372,118.92569014959048,1340.9756901495905,Medium Value
2027-WKXMW,Female,0,1,0,63,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,108.75,6871.7,0,1.7261904761904765,63.18804597701149,6851.25,0,1,1,1,1,1,5,1,1,1,1,Loyal (4-6yr),3,1,0,6871.7,0.46927870604588656,2.130929844283663,228.74978794216833,7100.449787942168,High Value
7137-NAXML,Male,0,0,0,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.15,405.6,0,0.8760869565217391,20.12903225806452,463.45,0,0,0,0,0,0,0,0,1,0,0,Developing (1-2yr),2,0,1,405.6,0.22124127340623315,4.519952288304929,89.01963683896959,494.6196368389696,Low Value
2428-ZMCTB,Male,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,208.25,0,1.975,10.544303797468354,197.5,0,0,0,0,0,0,0,0,1,0,0,New (0-12m),3,0,1,208.25,0.4093817255902128,2.4427079605428954,47.559892455194486,255.80989245519447,Low Value
2961-VNFKL,Female,0,1,0,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.95,1801.9,0,0.3654929577464789,69.4373795761079,1842.45,0,0,0,0,0,0,0,0,1,0,0,Loyal (4-6yr),1,0,1,1801.9,0.06780405648273297,14.748380139389754,358.7334899157724,2160.6334899157723,Medium Value
1768-HNVGJ,Female,1,0,0,45,1,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,70.05,3062.45,0,1.5566666666666666,43.7180585296217,3152.25,1,0,0,1,0,1,3,1,1,1,1,Established (2-4yr),3,1,0,3062.45,0.31643484500983826,3.160208225389682,217.58957548290653,3280.0395754829065,High Value
6963-KQYQB,Female,0,1,1,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.05,1764.75,0,0.3435714285714286,73.37837837837837,1683.5,0,0,0,0,0,0,0,0,1,0,0,Loyal (4-6yr),1,0,0,1764.75,0.08558857652618158,11.683802215054945,266.69271011045186,2031.4427101104518,Medium Value
5934-RMPOV,Female,0,0,1,22,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.75,1816.75,0,3.852272727272727,21.436578171091444,1864.5,0,0,0,0,0,1,1,0,1,1,1,Developing (1-2yr),3,1,0,1816.75,0.7098837585606234,1.408681334008293,118.19880890799237,1934.9488089079923,Medium Value
1207-BLKSA,Female,0,1,1,52,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,23.05,1255.1,0,0.4432692307692308,54.45119305856832,1198.6,0,0,0,0,0,0,0,0,1,0,0,Loyal (4-6yr),1,0,0,1255.1,0.08177536745059558,12.228621297289163,266.928366267959,1522.028366267959,Medium Value
4088-YLDSU,Male,0,1,0,55,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,104.15,5743.05,1,1.893636363636364,55.14210273643783,5728.25,0,0,1,1,1,1,4,1,1,1,1,Loyal (4-6yr),2,1,0,5743.05,0.5795470119708811,1.725485559142602,177.68942137056692,5920.7394213705675,High Value
8316-BBQAY,Female,0,0,0,65,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),59.95,3921.1,0,0.9223076923076924,65.40617180984152,3896.75,1,0,1,1,1,1,5,1,0,1,0,Loyal (4-6yr),1,0,1,3921.1,0.050181738217922434,19.92756798613344,1096.539408794759,5017.639408794759,High Value
1166-PQLGG,Female,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.55,1463.45,0,0.2715277777777778,74.85677749360613,1407.6,0,0,0,0,0,0,0,0,1,0,0,Loyal (4-6yr),1,0,1,1463.45,0.0982911974463445,10.173851026139783,189.9432670187529,1653.393267018753,Medium Value
3146-JTQHR,Male,0,1,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.6,189.45,0,1.96,9.665816326530612,196.0,0,0,0,0,0,0,0,0,1,0,0,New (0-12m),2,0,1,189.45,0.32110747329793676,3.114222131704044,60.007068994485515,249.4570689944855,Low Value
4291-YZODP,Female,0,0,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,96.8,0,2.8642857142857143,4.827930174563591,140.35,0,0,0,0,0,0,0,0,1,0,0,New (0-12m),2,0,0,96.8,0.2902695446570224,3.4450737888522993,67.81349860908492,164.6134986090849,Low Value
4395-PZMSN,Male,1,0,0,5,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,85.55,408.5,0,17.11,4.774985388661602,427.75,0,1,0,0,0,1,2,0,1,1,1,New (0-12m),3,1,0,408.5,0.8089298359640835,1.2362011580500043,104.78039825337906,513.2803982533791,Low Value
6427-FEFIG,Female,0,1,1,24,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,0,Credit card (automatic),78.6,1846.65,0,3.275,23.49427480916031,1886.4,1,0,1,0,1,1,4,1,1,1,1,Developing (1-2yr),1,0,1,1846.65,0.10242332735347441,9.763400836890288,734.0825374228717,2580.7325374228717,Medium Value
0017-IUDMW,Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),116.8,8456.75,0,1.6222222222222222,72.40368150684931,8409.6,1,1,1,1,1,1,6,1,1,1,1,Loyal (4-6yr),1,0,1,8456.75,0.08527115172558704,11.727295571404053,1299.7968265953775,9756.546826595377,High Value
8706-HRADD,Male,0,0,0,21,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,1,Mailed check,43.55,1011.5,0,2.0738095238095235,23.226176808266363,914.55,1,0,0,1,1,0,3,1,0,1,0,Developing (1-2yr),3,0,0,1011.5,0.3405791245750781,2.9361752610282417,125.80166812151943,1137.3016681215195,Medium Value
9955-QOPOY,Male,0,1,0,69,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),60.8,4263.4,0,0.881159420289855,70.12171052631578,4195.2,0,1,1,1,1,1,5,1,0,1,0,Loyal (4-6yr),2,0,1,4263.4,0.10035552704089852,9.964573247594661,579.0631531189509,4842.463153118951,High Value
4385-ZKVNW,Male,0,1,1,44,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),54.9,2549.1,0,1.2477272727272728,46.43169398907104,2415.6,0,1,0,1,0,0,2,0,1,1,1,Established (2-4yr),3,0,1,2549.1,0.22467422959176905,4.450888745972293,238.90194481628194,2788.001944816282,Medium Value
5446-DKWYW,Female,1,1,1,61,1,Yes,DSL,No,No,Yes,No,Yes,No,One year,1,Electronic check,65.2,3965.05,0,1.0688524590163937,60.813650306748464,3977.2,0,0,1,0,1,0,2,0,1,1,1,Loyal (4-6yr),2,1,0,3965.05,0.19932867272569793,5.016839706629309,319.0547550131015,4284.104755013102,High Value
